source,target,proximity
13313,13440,6
13316,13440,221
13318,13440,9
13319,13440,15
13321,13440,20
13322,13440,13
13323,13440,146
13324,13440,26
13328,13440,12
13329,13440,15
13338,13440,20
13339,13440,10
13340,13440,63
13341,13440,1
13350,13440,47
13352,13440,1
13354,13440,110
13357,13440,62
13362,13440,1
13363,13440,166
13365,13440,42
13367,13440,13
13402,13440,5
13403,13440,65
13406,13440,1
13407,13440,31
13413,13440,169
13416,13440,8
13417,13440,36
13420,13440,5
13421,13440,187
13424,13440,57
13425,13440,13
13431,13440,20
13438,13440,82
13439,13440,9
13441,13440,6
13454,13440,6
13456,13440,38
13461,13440,43
13469,13440,21
13470,13440,1
13471,13440,185
13472,13440,1
13476,13440,56
13477,13440,15
13478,13440,65
13480,13440,29
13483,13440,13
13486,13440,46
13489,13440,6
13490,13440,40
13491,13440,13
13492,13440,177
13494,13440,4
13495,13440,24
13501,13440,280
13502,13440,346
13042,13421,16
13054,13421,60
13123,13421,5
13157,13421,9
13162,13421,22
13303,13421,4
13304,13421,5
13308,13421,57
13309,13421,6
13313,13421,2
13316,13421,65
13318,13421,3
13319,13421,1
13321,13421,1
13322,13421,5
13323,13421,43
13324,13421,5
13328,13421,6
13338,13421,5
13339,13421,1
13340,13421,19
13341,13421,1
13350,13421,19
13354,13421,10
13357,13421,17
13361,13421,1
13363,13421,17
13365,13421,12
13367,13421,2
13402,13421,13
13403,13421,13
13406,13421,4
13407,13421,16
13413,13421,49
13416,13421,5
13417,13421,7
13424,13421,18
13425,13421,19
13431,13421,1
13438,13421,8
13439,13421,10
13440,13421,293
13441,13421,1
13454,13421,2
13456,13421,17
13461,13421,150
13469,13421,3
13471,13421,24
13476,13421,110
13477,13421,57
13478,13421,123
13480,13421,27
13486,13421,4
13490,13421,13
13491,13421,8
13492,13421,41
13494,13421,2
13495,13421,6
13501,13421,58
13502,13421,61
13042,13309,2
13054,13309,2
13301,13309,4
13303,13309,6
13304,13309,3
13308,13309,7
13316,13309,4
13318,13309,1
13321,13309,3
13323,13309,6
13324,13309,2
13329,13309,1
13331,13309,2
13338,13309,24
13340,13309,7
13350,13309,3
13354,13309,5
13357,13309,3
13363,13309,4
13365,13309,1
13367,13309,28
13403,13309,1
13406,13309,1
13413,13309,8
13416,13309,3
13417,13309,4
13420,13309,2
13421,13309,5
13424,13309,2
13435,13309,2
13438,13309,15
13440,13309,54
13454,13309,1
13456,13309,1
13461,13309,2
13471,13309,10
13472,13309,1
13478,13309,1
13480,13309,3
13486,13309,7
13489,13309,8
13490,13309,1
13492,13309,9
13494,13309,7
13495,13309,2
13501,13309,7
13502,13309,13
13042,13403,2
13054,13403,1
13157,13403,1
13303,13403,9
13304,13403,13
13308,13403,8
13309,13403,25
13316,13403,17
