source,target,proximity
14609,14534,346
14610,14534,182
14611,14534,93
14612,14534,232
14613,14534,57
14614,14534,5
14615,14534,116
14616,14534,191
14617,14534,199
14618,14534,233
14619,14534,80
14620,14534,196
14621,14534,174
14622,14534,122
14623,14534,189
14624,14534,272
14625,14534,121
14626,14534,213
14627,14534,1
14822,14534,1
14837,14534,1
14846,14534,1
13143,14580,6
13146,14580,9
13156,14580,1
14058,14580,3
14098,14580,1
14103,14580,23
14105,14580,2
14125,14580,8
14411,14580,25
14414,14580,17
14416,14580,6
14420,14580,105
14422,14580,1
14423,14580,11
14424,14580,131
14425,14580,146
14428,14580,57
14432,14580,28
14433,14580,13
14435,14580,4
14437,14580,33
14441,14580,3
14445,14580,126
14450,14580,768
14454,14580,26
14456,14580,40
14462,14580,4
14464,14580,66
14466,14580,7
14467,14580,121
14468,14580,170
14469,14580,56
14470,14580,13
14471,14580,12
14472,14580,63
14475,14580,2
14476,14580,3
14477,14580,2
14478,14580,3
14480,14580,3
14481,14580,3
14482,14580,17
14485,14580,14
14486,14580,1
14487,14580,13
14489,14580,42
14502,14580,275
14504,14580,13
14505,14580,110
14506,14580,9
14507,14580,2
14510,14580,11
14511,14580,3
14512,14580,18
14513,14580,92
14514,14580,49
14516,14580,24
14517,14580,11
14519,14580,601
14522,14580,112
14525,14580,5
14526,14580,567
14527,14580,7
14532,14580,18
14533,14580,2
14534,14580,373
14537,14580,1
14539,14580,2
14543,14580,36
14544,14580,3
14545,14580,2
14546,14580,46
14548,14580,23
14551,14580,118
14555,14580,18
14559,14580,164
14560,14580,6
14561,14580,12
14564,14580,136
14568,14580,168
14571,14580,1
14572,14580,8
14585,14580,3
14586,14580,124
14589,14580,231
14590,14580,33
14604,14580,18
14605,14580,92
14606,14580,276
14607,14580,213
14608,14580,100
14609,14580,681
14610,14580,194
14611,14580,175
14612,14580,470
14613,14580,138
14614,14580,4
14615,14580,167
14616,14580,354
14617,14580,432
14618,14580,211
14619,14580,142
14620,14580,219
14621,14580,365
14622,14580,292
14623,14580,212
14624,14580,379
14625,14580,286
14626,14580,350
14627,14580,4
14822,14580,1
14836,14580,1
14837,14580,4
13143,14604,1
13146,14604,2
13156,14604,1
14058,14604,2
14098,14604,2
14103,14604,3
14105,14604,2
14125,14604,2
14411,14604,23
14414,14604,44
14416,14604,14
14420,14604,98
14422,14604,8
14423,14604,27
14424,14604,73
14425,14604,66
14428,14604,64
14432,14604,21
14433,14604,7
14435,14604,12
14437,14604,30
14445,14604,61
14450,14604,461
14454,14604,23
14456,14604,23
14462,14604,2
14464,14604,40
14466,14604,4
14467,14604,101
14468,14604,132
14469,14604,27
14470,14604,27
14471,14604,16
14472,14604,75
14475,14604,2
14476,14604,4
14477,14604,4
14478,14604,1
14479,14604,1
14480,14604,3
14481,14604,3
14482,14604,40
14485,14604,24
14486,14604,1
14487,14604,26
14489,14604,10
14502,14604,112
14504,14604,6
14505,14604,15
14506,14604,7
14510,14604,6
14511,14604,3
14512,14604,8
14513,14604,31
14514,14604,53
14516,14604,2
14517,14604,7
14519,14604,96
14522,14604,46
14525,14604,10
14526,14604,226
14527,14604,3
14532,14604,12
14533,14604,3
14534,14604,376
14537,14604,1
14539,14604,1
14543,14604,28
14544,14604,2
14546,14604,28
14548,14604,13
14551,14604,14
14555,14604,3
14559,14604,149
14560,14604,11
14561,14604,8
14564,14604,146
14568,14604,49
14571,14604,3
14572,14604,3
14580,14604,696
14585,14604,3
14586,14604,127
14589,14604,44
14590,14604,7
14605,14604,94
14606,14604,232
14607,14604,286
14608,14604,124
14609,14604,499
14610,14604,206
14611,14604,138
14612,14604,385
14613,14604,116
14614,14604,22
14615,14604,155
14616,14604,304
14617,14604,363
14618,14604,268
14619,14604,154
14620,14604,296
14621,14604,266
14622,14604,176
14623,14604,169
14624,14604,331
14625,14604,144
14626,14604,293
14837,14604,3
14846,14604,1
13143,14605,3
13146,14605,1
13156,14605,1
14058,14605,2
14098,14605,7
14103,14605,7
14125,14605,8
14411,14605,13
14414,14605,22
14416,14605,15
14418,14605,1
14420,14605,77
14422,14605,10
14423,14605,15
14424,14605,47
14425,14605,30
14428,14605,30
14432,14605,10
14433,14605,4
14435,14605,9
14437,14605,11
14445,14605,45
14450,14605,150
14454,14605,16
14456,14605,14
14464,14605,30
14466,14605,4
14467,14605,58
14468,14605,84
14469,14605,18
14470,14605,18
14471,14605,5
14472,14605,31
14475,14605,2
14476,14605,5
14477,14605,4
14478,14605,1
14480,14605,1
14481,14605,5
14482,14605,20
14485,14605,7
14487,14605,7
14489,14605,10
14502,14605,44
14504,14605,7
14505,14605,14
14506,14605,4
14510,14605,5
14511,14605,1
14512,14605,14
14513,14605,11
14514,14605,25
14516,14605,3
14517,14605,7
14519,14605,46
14522,14605,32
14525,14605,5
14526,14605,66
14527,14605,3
14532,14605,4
14533,14605,5
14534,14605,108
14543,14605,7
14544,14605,3
14546,14605,17
14548,14605,10
14551,14605,8
14555,14605,2
14559,14605,84
14560,14605,3
14561,14605,1
14564,14605,53
14568,14605,32
14571,14605,2
14572,14605,1
14580,14605,188
14586,14605,50
14589,14605,22
14590,14605,7
14604,14605,22
14606,14605,209
14607,14605,99
14608,14605,99
14609,14605,330
14610,14605,64
14611,14605,131
14612,14605,175
14613,14605,111
14614,14605,10
14615,14605,122
14616,14605,193
14617,14605,124
14618,14605,61
14619,14605,97
14620,14605,127
14621,14605,308
14622,14605,80
14623,14605,72
14624,14605,192
14625,14605,54
14626,14605,162
14822,14605,2
14878,14605,1
13143,14607,2
13146,14607,1
13156,14607,1
14058,14607,5
14098,14607,2
14103,14607,14
14105,14607,3
14125,14607,7
14411,14607,52
14414,14607,61
14416,14607,22
14420,14607,123
14422,14607,14
14423,14607,46
14424,14607,91
14425,14607,80
14428,14607,60
14432,14607,18
14433,14607,7
14435,14607,21
14437,14607,29
14445,14607,90
14450,14607,416
14454,14607,37
14456,14607,21
14462,14607,3
14464,14607,53
14466,14607,16
14467,14607,75
14468,14607,163
14469,14607,49
14470,14607,48
14471,14607,9
14472,14607,57
14475,14607,1
14476,14607,10
14477,14607,4
14480,14607,4
14481,14607,5
14482,14607,23
14485,14607,20
14487,14607,44
14489,14607,21
14502,14607,133
14504,14607,6
14505,14607,30
14506,14607,12
14510,14607,9
14511,14607,6
14512,14607,12
14513,14607,36
14514,14607,61
14516,14607,6
14517,14607,12
14519,14607,107
14522,14607,51
14525,14607,5
14526,14607,250
14527,14607,8
14532,14607,10
14533,14607,8
14534,14607,318
14537,14607,1
14539,14607,1
14543,14607,40
14544,14607,2
14545,14607,1
14546,14607,36
14548,14607,14
14551,14607,12
14555,14607,3
14559,14607,172
14560,14607,14
14561,14607,5
14564,14607,116
14568,14607,46
14571,14607,3
14572,14607,10
14580,14607,594
14585,14607,1
14586,14607,94
14589,14607,41
14590,14607,4
14592,14607,1
14604,14607,36
14605,14607,174
14606,14607,299
14608,14607,181
14609,14607,734
14610,14607,300
14611,14607,216
14612,14607,357
14613,14607,183
14614,14607,14
14615,14607,200
14616,14607,299
14617,14607,332
14618,14607,288
14619,14607,201
14620,14607,471
14621,14607,373
14622,14607,162
14623,14607,217
14624,14607,424
14625,14607,139
14626,14607,321
14822,14607,1
14836,14607,2
14837,14607,3
14846,14607,3
13143,14456,26
13146,14456,35
13156,14456,3
14058,14456,1
14098,14456,3
14103,14456,16
14105,14456,1
14125,14456,3
14411,14456,6
14414,14456,5
14415,14456,4
14416,14456,4
14418,14456,24
14420,14456,8
14422,14456,2
14423,14456,2
14424,14456,460
14425,14456,73
14428,14456,6
14432,14456,135
14433,14456,87
14435,14456,3
14437,14456,16
14441,14456,10
14445,14456,13
14450,14456,39
14454,14456,16
14464,14456,3
14466,14456,2
14467,14456,17
14468,14456,7
14469,14456,38
14470,14456,5
14471,14456,4
14472,14456,11
14475,14456,3
14476,14456,2
14478,14456,30
14479,14456,1
14480,14456,2
14482,14456,9
14485,14456,9
14487,14456,6
14489,14456,167
14502,14456,43
14504,14456,19
14505,14456,33
14506,14456,1
14507,14456,29
14510,14456,6
14511,14456,1
14512,14456,52
14513,14456,252
14514,14456,1
14516,14456,13
14517,14456,4
14519,14456,30
14522,14456,65
14526,14456,18
14527,14456,301
14532,14456,241
14534,14456,37
14537,14456,3
14539,14456,1
14543,14456,1
14544,14456,50
14548,14456,62
14551,14456,39
14555,14456,4
14559,14456,12
14560,14456,6
14561,14456,113
14564,14456,79
14568,14456,25
14571,14456,1
14572,14456,7
14580,14456,42
14586,14456,4
14589,14456,30
14590,14456,53
14592,14456,1
14604,14456,1
14605,14456,9
14606,14456,21
14607,14456,16
14608,14456,11
14609,14456,37
14610,14456,14
14611,14456,8
14612,14456,31
14613,14456,7
14615,14456,10
14616,14456,21
14617,14456,20
14618,14456,16
14619,14456,7
14620,14456,28
14621,14456,20
14622,14456,8
14623,14456,19
14624,14456,22
14625,14456,9
14626,14456,15
14836,14456,1
14837,14456,90
14842,14456,25
14878,14456,8
13143,14624,11
13146,14624,13
13156,14624,3
14058,14624,9
14098,14624,12
14103,14624,35
14105,14624,9
14125,14624,15
14411,14624,97
14414,14624,87
14415,14624,1
14416,14624,81
14418,14624,1
14420,14624,328
14422,14624,50
14423,14624,92
14424,14624,192
14425,14624,78
14428,14624,335
14432,14624,40
14433,14624,26
14435,14624,30
14437,14624,46
14445,14624,87
14450,14624,489
14454,14624,66
14456,14624,87
14462,14624,6
14464,14624,158
14466,14624,11
14467,14624,140
14468,14624,452
14469,14624,37
14470,14624,192
14471,14624,30
14472,14624,101
14475,14624,1
14476,14624,38
14477,14624,24
14478,14624,2
14479,14624,2
14480,14624,12
14481,14624,11
14482,14624,114
14485,14624,58
14486,14624,3
14487,14624,71
14489,14624,36
14502,14624,73
14504,14624,14
14505,14624,30
14506,14624,10
14507,14624,3
14510,14624,35
14511,14624,7
14512,14624,22
14513,14624,78
14514,14624,317
14516,14624,18
14517,14624,24
14519,14624,88
14522,14624,61
14525,14624,34
14526,14624,263
14527,14624,18
14532,14624,11
14533,14624,19
14534,14624,348
14537,14624,2
14542,14624,1
14543,14624,47
14544,14624,9
14545,14624,2
14546,14624,158
14548,14624,19
14551,14624,42
14555,14624,8
14559,14624,620
14560,14624,25
14561,14624,14
14564,14624,109
14568,14624,35
14571,14624,9
14572,14624,17
14580,14624,654
14585,14624,1
14586,14624,210
14589,14624,44
14590,14624,29
14604,14624,15
14605,14624,182
14606,14624,903
14607,14624,253
14608,14624,191
14609,14624,725
14610,14624,198
14611,14624,298
14612,14624,817
14613,14624,223
14614,14624,13
14615,14624,399
14616,14624,756
14617,14624,370
14618,14624,237
14619,14624,305
14620,14624,290
14621,14624,441
14622,14624,238
14623,14624,366
14625,14624,173
14626,14624,829
14627,14624,3
14822,14624,1
14836,14624,5
14837,14624,8
14846,14624,2
13143,14615,5
13146,14615,7
14058,14615,12
14098,14615,7
14103,14615,44
14105,14615,5
14125,14615,1
14411,14615,50
14414,14615,22
14416,14615,26
14420,14615,168
14422,14615,18
14423,14615,21
14424,14615,61
14425,14615,40
14428,14615,71
14432,14615,14
14433,14615,6
14435,14615,4
14437,14615,16
14441,14615,1
14445,14615,42
14450,14615,276
14454,14615,21
14456,14615,24
14462,14615,1
14464,14615,106
14466,14615,9
14467,14615,77
14468,14615,309
14469,14615,16
14470,14615,66
14471,14615,7
14472,14615,55
14475,14615,1
14476,14615,16
14477,14615,13
14478,14615,1
14479,14615,2
14480,14615,1
14481,14615,1
14482,14615,41
14485,14615,21
14487,14615,34
14489,14615,15
14502,14615,50
14504,14615,7
14505,14615,22
14506,14615,9
14507,14615,1
14510,14615,13
14511,14615,4
14512,14615,14
14513,14615,29
14514,14615,92
14516,14615,4
14517,14615,2
14519,14615,75
14522,14615,26
14525,14615,6
14526,14615,152
14527,14615,9
14532,14615,10
14533,14615,5
14534,14615,182
14543,14615,30
14544,14615,4
14546,14615,27
14548,14615,12
14551,14615,14
14555,14615,5
14559,14615,269
14560,14615,11
14561,14615,7
14564,14615,77
14568,14615,35
14571,14615,6
14572,14615,5
14580,14615,501
14585,14615,1
14586,14615,56
14589,14615,23
14590,14615,13
14592,14615,1
14604,14615,9
14605,14615,58
14606,14615,334
14607,14615,95
14608,14615,74
14609,14615,302
14610,14615,91
14611,14615,114
14612,14615,645
14613,14615,154
14614,14615,4
14616,14615,523
14617,14615,223
14618,14615,102
14619,14615,87
14620,14615,118
14621,14615,253
14622,14615,123
14623,14615,136
14624,14615,479
14625,14615,82
14626,14615,529
14627,14615,1
14822,14615,2
14837,14615,1
14846,14615,1
14878,14615,1
13143,14611,4
13146,14611,1
13156,14611,1
14058,14611,4
14098,14611,2
14103,14611,9
14125,14611,9
14411,14611,20
14414,14611,35
14416,14611,18
14420,14611,103
14422,14611,12
14423,14611,27
14424,14611,49
14425,14611,22
14428,14611,62
14432,14611,13
14433,14611,7
14435,14611,10
14437,14611,30
14445,14611,33
14450,14611,131
14454,14611,18
14456,14611,12
14462,14611,1
14464,14611,58
14466,14611,10
14467,14611,48
14468,14611,111
14469,14611,12
14470,14611,56
14471,14611,10
14472,14611,35
14476,14611,8
14477,14611,9
14478,14611,2
14480,14611,5
14481,14611,6
14482,14611,23
14485,14611,17
14487,14611,34
14489,14611,14
14502,14611,28
14504,14611,1
14505,14611,8
14506,14611,2
14507,14611,2
14510,14611,13
14511,14611,3
14512,14611,6
14513,14611,20
14514,14611,33
14516,14611,3
14517,14611,13
14519,14611,36
14522,14611,28
14525,14611,7
14526,14611,89
14527,14611,5
14532,14611,6
14533,14611,6
14534,14611,110
14539,14611,2
14543,14611,15
14544,14611,2
14545,14611,1
14546,14611,24
14548,14611,3
14551,14611,13
14555,14611,1
14559,14611,146
14560,14611,5
14564,14611,45
14568,14611,19
14571,14611,4
14572,14611,10
14580,14611,192
14585,14611,1
14586,14611,47
14589,14611,13
14590,14611,4
14604,14611,9
14605,14611,95
14606,14611,298
14607,14611,81
14608,14611,99
14609,14611,285
14610,14611,60
14612,14611,258
14613,14611,120
14614,14611,12
14615,14611,143
14616,14611,233
14617,14611,109
14618,14611,67
14619,14611,134
14620,14611,100
14621,14611,206
14622,14611,55
14623,14611,95
14624,14611,304
14625,14611,38
14626,14611,256
14627,14611,2
14822,14611,1
14836,14611,3
14837,14611,5
14842,14611,1
13143,14606,2
13146,14606,9
13156,14606,1
14058,14606,9
14098,14606,9
14103,14606,33
14105,14606,4
14125,14606,31
14411,14606,51
14414,14606,77
14416,14606,46
14420,14606,251
14422,14606,21
14423,14606,54
14424,14606,98
14425,14606,45
14428,14606,136
14432,14606,22
14433,14606,18
14435,14606,20
14437,14606,60
14441,14606,1
14445,14606,63
14450,14606,364
14454,14606,42
14456,14606,62
14462,14606,1
14464,14606,168
14466,14606,13
14467,14606,92
14468,14606,354
14469,14606,41
14470,14606,116
14471,14606,22
14472,14606,75
14475,14606,1
14476,14606,33
14477,14606,24
14478,14606,1
14480,14606,9
14481,14606,4
14482,14606,58
14485,14606,50
14486,14606,1
14487,14606,59
14489,14606,24
14502,14606,81
14504,14606,1
14505,14606,28
14506,14606,10
14507,14606,2
14510,14606,35
14511,14606,6
14512,14606,14
14513,14606,66
14514,14606,111
14516,14606,9
14517,14606,21
14519,14606,92
14522,14606,60
14525,14606,18
14526,14606,178
14527,14606,19
14532,14606,23
14533,14606,11
14534,14606,245
14537,14606,2
14543,14606,43
14544,14606,7
14546,14606,46
14548,14606,20
14551,14606,44
14555,14606,8
14559,14606,454
14560,14606,17
14561,14606,12
14564,14606,84
14568,14606,54
14571,14606,17
14572,14606,6
14580,14606,527
14586,14606,130
14589,14606,68
14590,14606,23
14592,14606,1
14604,14606,16
14605,14606,131
14607,14606,197
14608,14606,142
14609,14606,552
14610,14606,131
14611,14606,315
14612,14606,676
14613,14606,247
14614,14606,9
14615,14606,374
14616,14606,610
14617,14606,310
14618,14606,144
14619,14606,200
14620,14606,178
14621,14606,466
14622,14606,169
14623,14606,195
14624,14606,835
14625,14606,92
14626,14606,683
14627,14606,1
14822,14606,2
14836,14606,4
14837,14606,6
14846,14606,6
13143,14548,1
13146,14548,1
14103,14548,1
14418,14548,1
14424,14548,38
14425,14548,22
14432,14548,27
14445,14548,2
14450,14548,12
14456,14548,12
14466,14548,2
14468,14548,1
14469,14548,5
14471,14548,1
14472,14548,5
14485,14548,1
14489,14548,6
14502,14548,4
14504,14548,14
14505,14548,6
14507,14548,1
14512,14548,5
14513,14548,15
14516,14548,1
14519,14548,2
14522,14548,14
14526,14548,2
14527,14548,5
14532,14548,14
14534,14548,2
14543,14548,1
14544,14548,2
14551,14548,1
14555,14548,2
14559,14548,2
14561,14548,4
14564,14548,7
14568,14548,5
14580,14548,1
14589,14548,1
14590,14548,2
14605,14548,1
14606,14548,1
14610,14548,1
14611,14548,2
14615,14548,1
14616,14548,2
14617,14548,1
14618,14548,1
14619,14548,1
14621,14548,1
14622,14548,1
14623,14548,2
14625,14548,1
13143,14559,1
13146,14559,2
13156,14559,1
14098,14559,6
14103,14559,10
14125,14559,1
14411,14559,42
14414,14559,14
14416,14559,18
14420,14559,158
14422,14559,9
14423,14559,18
14424,14559,18
14425,14559,5
14428,14559,55
14432,14559,1
14433,14559,2
14437,14559,6
14445,14559,9
14450,14559,36
14454,14559,9
14456,14559,11
14464,14559,77
14466,14559,3
14467,14559,12
14468,14559,184
14469,14559,3
14470,14559,69
14472,14559,7
14476,14559,9
14477,14559,11
14481,14559,3
14482,14559,18
14485,14559,5
14487,14559,9
14489,14559,3
14502,14559,2
14506,14559,2
14510,14559,8
14511,14559,2
14513,14559,8
14514,14559,42
14516,14559,3
14517,14559,1
14519,14559,5
14522,14559,1
14525,14559,2
14526,14559,35
14532,14559,2
14533,14559,2
14534,14559,21
14543,14559,6
14546,14559,17
14548,14559,3
14551,14559,1
14555,14559,1
14561,14559,1
14564,14559,11
14568,14559,2
14571,14559,4
14580,14559,61
14586,14559,10
14589,14559,4
14590,14559,2
14604,14559,1
14605,14559,24
14606,14559,124
14607,14559,27
14608,14559,16
14609,14559,89
14610,14559,21
14611,14559,24
14612,14559,142
14613,14559,20
14614,14559,1
14615,14559,59
14616,14559,97
14617,14559,43
14618,14559,19
14619,14559,27
14620,14559,27
14621,14559,79
14622,14559,23
14623,14559,40
14624,14559,204
14625,14559,7
14626,14559,149
13143,14586,3
13146,14586,4
14058,14586,5
14098,14586,3
14103,14586,12
14125,14586,4
14411,14586,31
14414,14586,68
14416,14586,28
14418,14586,1
14420,14586,102
14422,14586,18
14423,14586,55
14424,14586,103
14425,14586,77
14428,14586,76
14432,14586,13
14433,14586,7
14435,14586,9
14437,14586,31
14445,14586,36
14450,14586,285
14454,14586,44
14456,14586,16
14462,14586,3
14464,14586,65
14466,14586,8
14467,14586,155
14468,14586,127
14469,14586,29
14470,14586,28
14471,14586,24
14472,14586,87
14475,14586,1
14476,14586,8
14477,14586,3
14479,14586,1
14480,14586,8
14481,14586,5
14482,14586,51
14485,14586,26
14486,14586,1
14487,14586,47
14489,14586,7
14502,14586,59
14504,14586,4
14505,14586,17
14506,14586,9
14507,14586,1
14510,14586,28
14511,14586,13
14512,14586,12
14513,14586,21
14514,14586,68
14516,14586,5
14517,14586,3
14519,14586,59
14522,14586,36
14525,14586,14
14526,14586,126
14527,14586,5
14532,14586,7
14533,14586,4
14534,14586,224
14537,14586,1
14543,14586,46
14544,14586,6
14546,14586,98
14548,14586,20
14551,14586,11
14555,14586,2
14559,14586,136
14560,14586,9
14561,14586,4
14564,14586,95
14568,14586,28
14571,14586,4
14572,14586,4
14580,14586,344
14589,14586,30
14590,14586,9
14604,14586,8
14605,14586,45
14606,14586,243
14607,14586,122
14608,14586,57
14609,14586,242
14610,14586,98
14611,14586,75
14612,14586,231
14613,14586,72
14614,14586,2
14615,14586,115
14616,14586,261
14617,14586,154
14618,14586,143
14619,14586,111
14620,14586,137
14621,14586,163
14622,14586,102
14623,14586,294
14624,14586,438
14625,14586,58
14626,14586,226
14822,14586,1
14836,14586,4
14846,14586,1
14878,14586,1
13143,14424,9
13146,14424,10
13156,14424,2
14058,14424,2
14098,14424,2
14103,14424,5
14105,14424,2
14125,14424,3
14411,14424,17
14414,14424,33
14415,14424,2
14416,14424,1
14418,14424,59
14420,14424,23
14423,14424,11
14425,14424,504
14428,14424,10
14432,14424,211
14433,14424,31
14435,14424,17
14437,14424,23
14445,14424,45
14450,14424,189
14454,14424,17
14456,14424,343
14462,14424,2
14464,14424,12
14466,14424,35
14467,14424,35
14468,14424,20
14469,14424,260
14470,14424,10
14471,14424,94
14472,14424,86
14475,14424,5
14476,14424,3
14477,14424,1
14478,14424,14
14480,14424,7
14481,14424,7
14482,14424,3
14485,14424,51
14487,14424,50
14489,14424,56
14502,14424,96
14504,14424,100
14505,14424,43
14506,14424,14
14507,14424,67
14510,14424,16
14511,14424,1
14512,14424,227
14513,14424,156
14514,14424,8
14516,14424,6
14517,14424,4
14519,14424,38
14522,14424,158
14525,14424,2
14526,14424,40
14527,14424,155
14532,14424,152
14533,14424,6
14534,14424,115
14537,14424,6
14543,14424,22
14544,14424,125
14546,14424,3
14548,14424,215
14551,14424,27
14555,14424,2
14559,14424,29
14560,14424,26
14561,14424,195
14564,14424,234
14568,14424,57
14571,14424,1
14572,14424,26
14580,14424,102
14585,14424,1
14586,14424,15
14589,14424,26
14590,14424,12
14604,14424,4
14605,14424,10
14606,14424,47
14607,14424,33
14608,14424,22
14609,14424,53
14610,14424,36
14611,14424,40
14612,14424,40
14613,14424,37
14614,14424,2
14615,14424,26
14616,14424,40
14617,14424,37
14618,14424,66
14619,14424,33
14620,14424,43
14621,14424,45
14622,14424,27
14623,14424,64
14624,14424,45
14625,14424,27
14626,14424,41
14836,14424,1
14837,14424,29
14842,14424,2
13143,14468,2
13146,14468,1
14058,14468,2
14098,14468,2
14103,14468,8
14105,14468,2
14125,14468,2
14411,14468,29
14414,14468,1
14416,14468,5
14420,14468,80
14422,14468,1
14423,14468,1
14424,14468,6
14425,14468,5
14428,14468,14
14432,14468,1
14433,14468,1
14437,14468,2
14445,14468,12
14450,14468,21
14454,14468,2
14456,14468,6
14464,14468,97
14466,14468,1
14467,14468,3
14470,14468,35
14471,14468,1
14472,14468,2
14476,14468,12
14477,14468,3
14478,14468,1
14481,14468,3
14482,14468,2
14485,14468,1
14487,14468,1
14489,14468,3
14502,14468,1
14504,14468,3
14505,14468,2
14506,14468,1
14512,14468,1
14513,14468,6
14514,14468,10
14517,14468,3
14519,14468,4
14522,14468,2
14525,14468,1
14526,14468,12
14527,14468,1
14532,14468,1
14533,14468,1
14534,14468,15
14543,14468,4
14544,14468,1
14546,14468,3
14548,14468,1
14551,14468,1
14559,14468,94
14564,14468,5
14568,14468,2
14571,14468,2
14580,14468,37
14585,14468,1
14586,14468,11
14589,14468,2
14590,14468,1
14604,14468,3
14605,14468,30
14606,14468,52
14607,14468,11
14608,14468,23
14609,14468,56
14610,14468,16
14611,14468,22
14612,14468,130
14613,14468,30
14615,14468,31
14616,14468,88
14617,14468,26
14618,14468,12
14619,14468,18
14620,14468,27
14621,14468,78
14622,14468,20
14623,14468,17
14624,14468,65
14625,14468,3
14626,14468,64
14627,14468,2
14846,14468,1
13143,14621,6
13146,14621,6
14058,14621,6
14098,14621,2
14103,14621,16
14105,14621,1
14125,14621,6
14411,14621,31
14414,14621,14
14416,14621,17
14420,14621,135
14422,14621,6
14423,14621,5
14424,14621,86
14425,14621,75
14428,14621,44
14432,14621,19
14433,14621,13
14435,14621,5
14437,14621,13
14445,14621,59
14450,14621,382
14454,14621,13
14456,14621,71
14462,14621,2
14464,14621,79
14466,14621,1
14467,14621,89
14468,14621,206
14469,14621,31
14470,14621,40
14471,14621,7
14472,14621,46
14476,14621,17
14477,14621,6
14478,14621,1
14479,14621,1
14480,14621,2
14481,14621,3
14482,14621,28
14485,14621,4
14486,14621,2
14487,14621,6
14489,14621,28
14502,14621,120
14504,14621,4
14505,14621,25
14506,14621,8
14510,14621,9
14512,14621,3
14513,14621,70
14514,14621,65
14516,14621,12
14517,14621,1
14519,14621,189
14522,14621,52
14525,14621,2
14526,14621,256
14527,14621,8
14532,14621,9
14533,14621,4
14534,14621,296
14537,14621,2
14542,14621,1
14543,14621,38
14544,14621,5
14546,14621,35
14548,14621,18
14551,14621,37
14555,14621,6
14559,14621,188
14560,14621,4
14561,14621,10
14564,14621,114
14568,14621,74
14571,14621,5
14572,14621,4
14580,14621,994
14586,14621,119
14589,14621,82
14590,14621,19
14604,14621,26
14605,14621,184
14606,14621,372
14607,14621,179
14608,14621,143
14609,14621,915
14610,14621,194
14611,14621,193
14612,14621,528
14613,14621,192
14614,14621,10
14615,14621,286
14616,14621,456
14617,14621,707
14618,14621,194
14619,14621,182
14620,14621,225
14622,14621,389
14623,14621,204
14624,14621,415
14625,14621,142
14626,14621,401
14627,14621,2
14836,14621,1
14837,14621,1
14842,14621,1
13146,14420,2
14058,14420,9
14098,14420,9
14103,14420,44
14105,14420,2
14125,14420,21
14411,14420,148
14414,14420,9
14416,14420,46
14418,14420,1
14422,14420,28
14423,14420,24
14424,14420,18
14425,14420,4
14428,14420,57
14432,14420,3
14433,14420,3
14435,14420,4
14437,14420,17
14445,14420,13
14450,14420,31
14454,14420,9
14456,14420,10
14462,14420,1
14464,14420,197
14466,14420,2
14467,14420,8
14468,14420,172
14469,14420,6
14470,14420,249
14471,14420,4
14472,14420,11
14476,14420,58
14477,14420,34
14478,14420,1
14479,14420,2
14480,14420,1
14481,14420,3
14482,14420,28
14485,14420,7
14487,14420,4
14489,14420,7
14502,14420,6
14504,14420,2
14505,14420,4
14506,14420,2
14507,14420,1
14510,14420,8
14511,14420,1
14512,14420,5
14513,14420,7
14514,14420,34
14516,14420,3
14517,14420,5
14519,14420,6
14522,14420,4
14525,14420,8
14526,14420,22
14527,14420,8
14532,14420,1
14533,14420,2
14534,14420,29
14543,14420,7
14544,14420,3
14546,14420,20
14548,14420,1
14551,14420,8
14555,14420,1
14559,14420,156
14560,14420,4
14561,14420,2
14564,14420,12
14568,14420,4
14571,14420,22
14572,14420,5
14580,14420,52
14586,14420,17
14589,14420,2
14590,14420,7
14605,14420,5
14606,14420,109
14607,14420,20
14608,14420,24
14609,14420,62
14610,14420,15
14611,14420,37
14612,14420,113
14613,14420,37
14615,14420,49
14616,14420,101
14617,14420,26
14618,14420,16
14619,14420,44
14620,14420,30
14621,14420,44
14622,14420,12
14623,14420,32
14624,14420,156
14625,14420,12
14626,14420,103
14627,14420,2
14837,14420,2
13143,14433,28
13146,14433,81
13156,14433,3
14098,14433,1
14420,14433,2
14422,14433,1
14423,14433,1
14424,14433,13
14425,14433,3
14432,14433,4
14445,14433,1
14450,14433,4
14454,14433,1
14456,14433,15
14464,14433,2
14467,14433,2
14469,14433,3
14478,14433,1
14489,14433,75
14502,14433,2
14505,14433,7
14506,14433,1
14513,14433,64
14516,14433,29
14517,14433,1
14519,14433,5
14522,14433,4
14526,14433,1
14532,14433,8
14534,14433,4
14542,14433,1
14548,14433,1
14551,14433,19
14555,14433,2
14561,14433,1
14564,14433,5
14568,14433,4
14580,14433,3
14586,14433,3
14589,14433,2
14590,14433,65
14606,14433,2
14608,14433,2
14609,14433,1
14610,14433,1
14611,14433,1
14612,14433,1
14617,14433,1
14618,14433,3
14620,14433,3
14622,14433,3
14623,14433,4
14626,14433,1
13143,14610,3
14058,14610,1
14098,14610,2
14103,14610,14
14105,14610,1
14125,14610,4
14411,14610,15
14414,14610,25
14416,14610,5
14418,14610,1
14420,14610,60
14422,14610,1
14423,14610,12
14424,14610,69
14425,14610,38
14428,14610,45
14432,14610,13
14433,14610,6
14435,14610,7
14437,14610,16
14445,14610,50
14450,14610,271
14454,14610,17
14456,14610,33
14464,14610,27
14466,14610,9
14467,14610,41
