source,target,proximity
10998,12603,3
12501,12603,15
12504,12603,5
12508,12603,160
12514,12603,42
12518,12603,13
12520,12603,12
12522,12603,36
12524,12603,170
12527,12603,1
12531,12603,25
12533,12603,320
12538,12603,431
12540,12603,187
12542,12603,59
12543,12603,15
12545,12603,68
12546,12603,9
12549,12603,30
12550,12603,225
12553,12603,79
12564,12603,39
12566,12603,21
12567,12603,17
12569,12603,374
12570,12603,106
12571,12603,79
12572,12603,104
12575,12603,15
12577,12603,4
12578,12603,61
12580,12603,107
12581,12603,34
12582,12603,40
12583,12603,19
12585,12603,23
12586,12603,60
12589,12603,99
12590,12603,642
12592,12603,11
12594,12603,26
12601,12603,1294
12604,12603,21
12721,12603,8
12729,12603,1
12746,12603,1
12771,12603,13
12780,12603,1
12785,12603,2
10914,10924,7
10916,10924,64
10917,10924,2
10918,10924,126
10919,10924,10
10921,10924,72
10922,10924,6
10925,10924,21
10926,10924,24
10928,10924,5
10930,10924,39
10932,10924,1
10933,10924,7
10940,10924,554
10941,10924,157
10950,10924,155
10958,10924,64
10963,10924,38
10969,10924,28
10973,10924,45
10979,10924,1
10987,10924,9
10988,10924,11
10990,10924,204
10992,10924,66
10996,10924,1
10998,10924,45
12508,10924,7
12514,10924,1
12518,10924,17
12520,10924,17
12522,10924,2
12524,10924,8
12533,10924,13
12538,10924,5
12542,10924,16
12543,10924,31
12545,10924,1
12546,10924,1
12549,10924,81
12550,10924,148
12553,10924,113
12564,10924,1
12566,10924,49
12567,10924,2
12569,10924,3
12570,10924,4
12571,10924,8
12572,10924,5
12575,10924,11
12577,10924,9
12578,10924,1
12580,10924,2
12582,10924,2
12586,10924,63
12589,10924,26
12590,10924,9
12601,10924,13
12603,10924,12
12721,10924,64
12729,10924,10
12746,10924,10
12771,10924,115
12780,10924,14
12785,10924,6
10914,10950,12
10915,10950,1
10916,10950,46
10917,10950,31
10918,10950,226
10919,10950,7
10921,10950,40
10922,10950,3
10924,10950,104
10925,10950,48
10926,10950,110
10928,10950,12
10930,10950,225
10933,10950,1
10940,10950,294
10941,10950,89
10953,10950,1
10958,10950,24
10963,10950,7
10969,10950,5
10973,10950,14
10975,10950,3
10979,10950,6
10987,10950,28
10988,10950,4
10990,10950,160
10992,10950,131
10998,10950,13
12508,10950,13
12514,10950,1
12518,10950,23
12520,10950,15
12522,10950,1
12524,10950,13
12533,10950,6
12538,10950,7
12540,10950,1
12542,10950,5
12543,10950,17
12545,10950,5
12546,10950,1
12549,10950,63
12550,10950,244
12553,10950,169
12564,10950,2
12566,10950,32
12569,10950,1
12570,10950,2
12572,10950,4
12575,10950,15
12577,10950,23
12578,10950,1
12580,10950,2
12581,10950,3
12582,10950,5
12585,10950,1
12586,10950,58
12589,10950,20
12590,10950,21
12594,10950,2
12601,10950,34
12603,10950,35
12604,10950,1
12721,10950,46
12729,10950,6
12746,10950,2
12771,10950,49
12780,10950,5
12785,10950,2
10914,10990,4
10915,10990,1
10916,10990,18
10917,10990,5
10918,10990,81
10919,10990,4
10921,10990,164
10922,10990,5
10924,10990,85
10925,10990,40
10926,10990,11
10928,10990,5
10930,10990,11
10933,10990,6
10940,10990,204
10941,10990,57
10950,10990,126
10958,10990,20
10963,10990,23
10969,10990,49
10973,10990,20
10979,10990,3
10987,10990,3
10988,10990,9
10992,10990,38
10996,10990,3
10998,10990,42
12501,10990,1
12508,10990,4
12514,10990,1
12518,10990,7
12520,10990,4
12524,10990,2
12531,10990,2
12533,10990,3
12540,10990,2
12542,10990,2
12543,10990,14
12545,10990,1
12549,10990,14
12550,10990,51
12553,10990,30
12564,10990,2
12566,10990,11
12569,10990,2
12570,10990,2
12571,10990,2
12572,10990,2
12575,10990,5
12577,10990,2
12581,10990,1
12582,10990,1
12583,10990,1
12586,10990,24
12589,10990,5
12590,10990,8
12592,10990,1
12594,10990,1
12601,10990,9
12603,10990,7
12604,10990,1
12721,10990,25
12729,10990,10
12746,10990,6
12771,10990,53
12780,10990,2
12785,10990,1
10924,12501,2
10940,12501,2
10941,12501,1
10987,12501,1
12508,12501,4
12514,12501,13
12518,12501,1
12522,12501,53
12531,12501,1
12533,12501,13
12538,12501,2
12540,12501,7
12542,12501,4
12545,12501,20
12546,12501,42
12550,12501,1
12564,12501,10
12566,12501,1
12567,12501,17
12569,12501,6
12570,12501,5
12571,12501,10
12572,12501,5
12578,12501,1
12580,12501,3
12581,12501,11
12582,12501,1
12583,12501,1
12589,12501,1
12590,12501,8
12592,12501,36
12594,12501,19
12601,12501,10
12603,12501,16
12729,12501,1
12746,12501,1
12771,12501,3
10940,12504,1
12507,12504,3
12508,12504,2
12514,12504,8
12518,12504,1
12520,12504,1
12522,12504,1
12524,12504,4
12533,12504,8
12538,12504,20
12540,12504,3
12542,12504,3
12545,12504,6
12546,12504,1
12550,12504,2
12564,12504,1
12567,12504,3
12569,12504,3
12571,12504,208
12572,12504,80
12574,12504,5
12578,12504,5
12580,12504,14
12581,12504,4
12583,12504,85
12585,12504,1
12589,12504,2
12590,12504,1
12601,12504,5
12603,12504,3
10914,12518,1
10916,12518,8
10917,12518,2
10918,12518,11
10919,12518,2
10921,12518,1
10922,12518,1
10924,12518,8
10925,12518,1
10926,12518,2
10928,12518,4
10930,12518,16
10940,12518,24
10941,12518,10
10950,12518,69
10953,12518,3
10958,12518,3
10963,12518,4
10987,12518,1
10990,12518,10
10992,12518,24
12508,12518,11
12514,12518,1
12520,12518,52
12522,12518,2
12524,12518,12
12531,12518,1
12533,12518,7
12538,12518,1
12540,12518,2
12542,12518,3
12543,12518,4
12545,12518,1
12549,12518,18
12550,12518,156
12553,12518,148
12566,12518,7
12569,12518,1
12570,12518,1
12571,12518,3
12572,12518,4
12575,12518,6
12577,12518,20
12580,12518,2
12586,12518,20
12589,12518,20
12590,12518,21
12601,12518,5
12603,12518,9
12721,12518,4
12729,12518,1
12771,12518,2
10916,12524,6
10917,12524,1
10918,12524,12
10919,12524,1
10921,12524,3
10922,12524,1
10924,12524,13
10926,12524,2
10928,12524,3
10930,12524,20
10940,12524,71
10941,12524,25
10950,12524,37
10953,12524,2
10958,12524,3
10963,12524,3
10969,12524,3
10973,12524,2
10987,12524,2
10988,12524,1
10990,12524,23
10992,12524,23
10996,12524,3
10998,12524,2
12504,12524,2
12508,12524,406
12512,12524,3
12514,12524,16
12518,12524,18
12520,12524,13
12522,12524,11
12527,12524,5
12531,12524,20
12533,12524,460
12538,12524,74
12540,12524,61
12542,12524,32
12543,12524,13
12545,12524,9
12546,12524,2
12549,12524,41
12550,12524,361
12553,12524,136
12564,12524,19
12566,12524,13
12567,12524,5
12569,12524,101
12570,12524,65
12571,12524,12
12572,12524,20
12574,12524,2
12575,12524,10
12577,12524,6
12578,12524,14
12580,12524,12
12581,12524,7
12582,12524,39
12583,12524,3
12585,12524,8
12586,12524,41
12589,12524,70
12590,12524,732
12594,12524,10
12601,12524,332
12603,12524,349
12604,12524,3
12721,12524,12
12729,12524,2
12771,12524,14
12780,12524,1
10916,12540,1
10918,12540,3
10921,12540,2
10924,12540,1
10925,12540,1
10926,12540,4
10928,12540,2
10930,12540,1
10940,12540,13
10941,12540,8
10950,12540,8
10958,12540,1
10963,12540,1
10969,12540,1
10987,12540,1
10990,12540,4
10992,12540,2
10996,12540,1
12501,12540,8
12504,12540,2
12507,12540,2
12508,12540,51
12512,12540,2
12514,12540,9
12518,12540,8
12520,12540,3
12522,12540,13
12524,12540,57
12527,12540,1
12531,12540,11
12533,12540,155
12538,12540,77
12542,12540,13
12543,12540,7
12545,12540,22
12546,12540,7
12549,12540,7
12550,12540,50
12553,12540,18
12564,12540,9
12566,12540,2
12567,12540,9
12569,12540,81
12570,12540,75
12571,12540,27
12572,12540,50
12574,12540,2
12577,12540,1
12578,12540,18
12580,12540,14
12581,12540,10
12582,12540,16
12583,12540,5
12585,12540,13
12586,12540,15
12589,12540,23
12590,12540,139
12592,12540,6
12594,12540,10
12601,12540,145
12603,12540,238
12604,12540,2
12721,12540,2
12771,12540,5
12780,12540,2
10916,12545,1
10919,12545,1
10922,12545,1
10924,12545,1
10940,12545,3
10950,12545,2
10958,12545,1
10987,12545,1
10988,12545,1
10998,12545,2
12501,12545,38
12507,12545,1
12508,12545,11
12514,12545,45
12518,12545,1
12522,12545,63
12524,12545,9
12533,12545,34
12538,12545,35
12540,12545,60
12542,12545,2
12546,12545,23
12549,12545,2
12553,12545,2
12564,12545,9
12566,12545,2
12567,12545,18
12569,12545,75
12570,12545,24
12571,12545,18
12572,12545,20
12574,12545,1
12578,12545,32
12580,12545,25
12581,12545,37
12582,12545,5
12583,12545,4
12585,12545,12
12589,12545,6
12590,12545,28
12592,12545,26
12594,12545,14
12601,12545,99
12603,12545,114
12604,12545,1
12771,12545,1
12785,12545,1
10914,12549,6
10915,12549,3
10916,12549,43
10918,12549,27
10919,12549,9
10921,12549,21
10922,12549,1
10924,12549,38
10925,12549,2
10926,12549,4
10928,12549,4
10930,12549,13
10933,12549,1
10940,12549,249
10941,12549,109
10950,12549,76
10953,12549,2
10958,12549,11
10963,12549,8
10969,12549,5
10973,12549,5
10985,12549,1
10988,12549,5
10990,12549,34
10992,12549,58
10996,12549,3
10998,12549,7
12501,12549,1
12504,12549,1
12508,12549,33
12514,12549,1
12518,12549,20
12520,12549,11
12522,12549,4
12524,12549,21
12531,12549,4
12533,12549,25
12538,12549,21
12540,12549,8
12542,12549,32
12543,12549,117
12545,12549,2
12546,12549,1
12550,12549,399
12553,12549,140
12564,12549,7
12566,12549,134
12567,12549,1
12569,12549,7
12570,12549,3
12571,12549,6
12572,12549,4
12574,12549,1
12575,12549,14
12577,12549,3
12578,12549,2
12580,12549,7
12582,12549,1
12583,12549,1
12586,12549,313
12589,12549,153
12590,12549,62
12601,12549,34
12603,12549,32
12721,12549,64
12729,12549,5
12746,12549,2
12771,12549,42
12780,12549,3
12785,12549,3
10918,12564,2
10921,12564,1
10924,12564,3
10926,12564,1
10928,12564,1
10930,12564,2
10940,12564,1
10941,12564,2
10950,12564,6
10987,12564,1
10990,12564,3
10992,12564,1
10998,12564,2
12501,12564,9
12504,12564,1
12508,12564,11
12514,12564,2
12518,12564,1
12520,12564,1
12522,12564,55
12524,12564,9
12531,12564,55
12533,12564,50
12538,12564,9
12540,12564,19
12542,12564,2
12543,12564,1
12545,12564,8
12546,12564,8
12549,12564,1
12550,12564,9
12553,12564,8
12566,12564,1
12567,12564,3
12569,12564,23
12570,12564,38
12571,12564,6
12572,12564,5
12575,12564,1
12577,12564,2
12580,12564,4
12581,12564,1
12582,12564,5
12586,12564,1
12589,12564,3
12590,12564,29
12592,12564,5
12594,12564,87
12601,12564,39
12603,12564,43
12721,12564,1
12780,12564,1
10915,12566,3
10916,12566,9
10918,12566,3
10919,12566,4
10924,12566,5
10925,12566,1
10930,12566,1
10940,12566,47
10941,12566,38
10950,12566,3
10958,12566,4
10963,12566,1
10985,12566,2
10990,12566,5
10992,12566,5
12501,12566,1
12507,12566,1
12508,12566,1
12514,12566,2
12518,12566,1
12522,12566,4
12524,12566,2
12527,12566,1
12531,12566,1
12533,12566,5
12538,12566,3
12540,12566,2
12542,12566,3
12543,12566,4
12545,12566,2
12549,12566,64
12550,12566,40
12553,12566,11
12564,12566,1
12567,12566,1
12571,12566,2
12572,12566,1
12577,12566,1
12578,12566,2
12580,12566,1
12581,12566,2
12585,12566,1
12586,12566,59
12589,12566,112
12590,12566,7
12594,12566,2
12601,12566,7
12603,12566,6
12721,12566,57
12729,12566,3
12746,12566,1
12771,12566,4
12780,12566,6
12785,12566,1
10940,12581,1
10963,12581,1
12501,12581,2
12508,12581,1
12514,12581,29
12518,12581,1
12520,12581,1
12522,12581,3
12524,12581,1
12533,12581,4
12538,12581,7
12540,12581,8
12545,12581,32
12546,12581,1
12549,12581,1
12550,12581,2
12564,12581,1
12566,12581,1
12567,12581,14
12569,12581,12
12570,12581,6
12571,12581,22
12572,12581,12
12578,12581,2
12580,12581,4
12582,12581,1
12583,12581,2
12589,12581,1
12590,12581,8
12592,12581,2
12594,12581,1
12601,12581,19
12603,12581,17
10914,12590,2
10916,12590,9
10917,12590,1
10918,12590,18
10921,12590,4
10922,12590,6
10924,12590,14
10926,12590,5
10928,12590,14
